20,1,0,2,5,32,0.03125,0,AboutWindow,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,3,13,16,32,0.03125,0.09375,AddVocable,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,2,9,11,32,0.03125,0.0625,ChineseFlashCardTest,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,2,8,12,32,0.03125,0.0625,ChineseToTrans,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,3,6,49,51,32,0.09375,0.1875,CVoc,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,3,5,14,32,0.03125,0.09375,EditVocable,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,2,1,5,11,32,0.0625,0.03125,FileHandler,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,0,0,20,2,32,0,0,HamsterToolkit,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,3,0,4,5,32,0.09375,0,InfoDialog,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,14,6,22,4,32,0.4375,0.1875,SqliteHandler,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,2,40,43,32,0.03125,0.0625,StartTest,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,1,23,9,32,0.03125,0.03125,TestGenerator,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,0,0,1,0,32,0,0,VocableUnknownComparator,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,0,0,1,0,32,0,0,VocableLastLearnedComparator,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,0,0,1,0,32,0,0,VocableRareLearnedComparator,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,0,0,1,0,32,0,0,Testing,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,2,8,12,32,0.03125,0.0625,TransToChinese,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,2,8,12,32,0.03125,0.0625,TransToPinyin,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,1,2,9,11,32,0.03125,0.0625,TransToPinyinFlashCardTest,C:\Users\Ross\Desktop\stuf\cvoc\src,0
20,14,0,24,10,32,0.4375,0,Vocable,C:\Users\Ross\Desktop\stuf\cvoc\src,0
3,1,0,9,8,1,1,0,ColorBall,C:\Users\Ross\Desktop\stuf\ever-k\com.assignment.DragDrop.DragDrop\src,0
3,0,0,2,3,1,0,0,DragDrop,C:\Users\Ross\Desktop\stuf\ever-k\com.assignment.DragDrop.DragDrop\src,0
3,0,1,2,2,1,0,1,DrawView,C:\Users\Ross\Desktop\stuf\ever-k\com.assignment.DragDrop.DragDrop\src,0
4,2,0,8,7,2,1,0,ColorBall,C:\Users\Ross\Desktop\stuf\ever-k\eKeyAndroid\src,0
4,0,2,2,2,2,0,1,DrawView,C:\Users\Ross\Desktop\stuf\ever-k\eKeyAndroid\src,0
4,0,0,2,0,2,0,0,EverK,C:\Users\Ross\Desktop\stuf\ever-k\eKeyAndroid\src,0
4,0,0,2,0,2,0,0,MainActivity,C:\Users\Ross\Desktop\stuf\ever-k\eKeyAndroid\src,0
4,0,1,4,3,1,0,1,CounterService,C:\Users\Ross\Desktop\stuf\experiments\android\CounterService\src,0
4,0,0,1,0,1,0,0,CounterBinder,C:\Users\Ross\Desktop\stuf\experiments\android\CounterService\src,0
4,1,0,5,3,1,1,0,CounterThread,C:\Users\Ross\Desktop\stuf\experiments\android\CounterService\src,0
4,0,0,1,2,1,0,0,CounterServiceManager,C:\Users\Ross\Desktop\stuf\experiments\android\CounterService\src,0
3,0,0,2,0,0,0,0,BeerExpert,C:\Users\Ross\Desktop\stuf\experiments\java\servlets\beer\src,0
3,0,0,2,0,0,0,0,BeerListener,C:\Users\Ross\Desktop\stuf\experiments\java\servlets\beer\src,0
3,0,0,1,0,0,0,0,BeerSelect,C:\Users\Ross\Desktop\stuf\experiments\java\servlets\beer\src,0
1,0,0,1,0,0,0,0,FirstServlet,C:\Users\Ross\Desktop\stuf\experiments\java\servlets\first\src,0
11,2,1,11,4,6,0.333333333,0.166666667,Account,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,0,0,0,1,6,0,0,AccountException,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,1,0,5,4,6,0.166666667,0,Beneficiary,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,1,0,7,0,6,0.166666667,0,AccountRepository,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,0,1,8,1,6,0,0.166666667,HibernateAccountRepository,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,1,0,7,0,6,0.166666667,0,AccountManager,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,0,1,9,1,6,0,0.166666667,AccountManagerImpl,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,0,1,12,5,6,0,0.166666667,TestDataSourceFactory,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,1,0,5,1,6,0.166666667,0,TestDatabasePopulator,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,0,2,7,3,6,0,0.333333333,AccountController,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
11,0,0,18,4,6,0,0,BasePage,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-solution\src,0
10,1,1,11,4,4,0.25,0.25,Account,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,0,0,0,1,4,0,0,AccountException,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,1,0,5,4,4,0.25,0,Beneficiary,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,1,0,7,0,4,0.25,0,AccountRepository,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,0,1,8,1,4,0,0.25,HibernateAccountRepository,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,0,0,7,0,4,0,0,AccountManager,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,0,1,9,1,4,0,0.25,AccountManagerImpl,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,0,1,12,5,4,0,0.25,TestDataSourceFactory,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,1,0,5,1,4,0.25,0,TestDatabasePopulator,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
10,0,0,18,4,4,0,0,BasePage,C:\Users\Ross\Desktop\stuf\faces\Proyectos\01-jsf-start\src,0
14,0,0,1,0,25,0,0,FBOS,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,1,0,5,0,25,0.04,0,FBOSServantInterface,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,19,0,10,0,25,0.76,0,UserAcctInterface,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,3,1,9,25,0,0.12,FBOSClient,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,1,3,5,25,0,0.04,uiCreateUpdate,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,0,9,16,25,0,0,uiLog,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,1,5,6,25,0,0.04,uiNewAccount,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,7,8,18,25,0,0.28,uiSearch,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,1,1,6,21,25,0.04,0.04,uiUserEdit,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,1,2,6,16,25,0.04,0.08,uiWall,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,0,1,0,25,0,0,MyListSelectionListener,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,1,7,5,8,25,0.04,0.28,FBOSServant,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,0,1,1,0,25,0,0.04,FBOSServerMain,C:\Users\Ross\Desktop\stuf\FBOS\src,0
14,3,2,10,10,25,0.12,0.08,UserAcct,C:\Users\Ross\Desktop\stuf\FBOS\src,0
163,0,28,16,1,161,0,0.173913043,Example,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,1,1,1,161,0.00621118,0.00621118,Delete,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,3,1,3,1,161,0.01863354,0.00621118,Search,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,2,161,0,0,Account,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,1,1,1,161,0.00621118,0.00621118,Action,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,1,9,10,161,0.00621118,0.00621118,Album,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,2,3,161,0.00621118,0,Application,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,4,6,7,161,0,0.02484472,Checkin,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,1,4,2,161,0.01242236,0.00621118,Place,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,5,0,8,6,161,0.031055901,0,Location,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,2,6,7,161,0.00621118,0.01242236,Comment,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,0,161,0,0,CommentInterface,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,2,9,10,161,0.00621118,0.01242236,Event,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,6,7,161,0,0.01242236,Group,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,4,161,0,0,Insight,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,7,8,161,0,0.00621118,Link,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,5,0,10,8,161,0.031055901,0,Location,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,6,6,161,0,0.01242236,Message,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,6,7,161,0,0.00621118,Note,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,3,10,9,161,0,0.01863354,Notifications,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,9,9,161,0,0.01242236,Order,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,15,16,161,0,0.00621118,Page,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,2,161,0,0,PageConnection,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,14,15,161,0,0.00621118,Photo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,4,161,0,0,Tag,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,6,4,161,0,0,Image,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,8,27,25,161,0.00621118,0.049689441,Post,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,1,1,2,161,0.00621118,0.00621118,PostPlace,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,6,4,161,0,0,Property,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,5,3,161,0.00621118,0,Likes,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,5,3,161,0.01242236,0,Comments,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,8,6,161,0.00621118,0,Privacy,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,5,3,161,0.00621118,0,Action,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,4,0,161,0,0,PostInterface,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,0,5,161,0,0.00621118,Question,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,4,4,161,0,0.01242236,QuestionOption,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,3,6,9,161,0,0.01863354,StatusMessage,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,0,2,161,0.00621118,0,EmptyLikes,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,0,2,161,0.00621118,0,EmptyComments,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,2,2,161,0,0,SubscribedTo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,2,2,161,0,0,Subscribers,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,8,4,161,0.01242236,0,Tags,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,10,161,0,0,Thread,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,ThreadInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,5,6,161,0,0,Url,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,15,51,34,161,0.01242236,0.093167702,User,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,3,10,8,161,0,0.01863354,Work,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,3,10,8,161,0,0.01863354,Education,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,2,3,161,0,0,EducationClass,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,2,161,0,0,Sport,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,17,0,161,0,0,UserInterface,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,9,7,161,0.01242236,0,Venue,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,12,13,161,0,0.00621118,Video,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,1,161,0,0,Albums,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,3,5,5,161,0,0.01863354,AppRequest,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,1,9,4,161,0.00621118,0.00621118,Checkins,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,4,2,161,0.00621118,0,Coordinate,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,1,0,161,0.01242236,0,Comments,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,9,9,161,0,0.00621118,Docs,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,4,4,161,0,0,Events,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Family,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,7,7,161,0,0,Favorite,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,LikesInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,5,0,6,0,161,0.031055901,0,Feed,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,1,1,161,0,0.01242236,FriendRequest,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,5,5,161,0,0.01242236,FriendRequestInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,0,0,161,0.01242236,0,Friends,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Groups,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,4,4,161,0,0,GroupsInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Home,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,LikesInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,7,1,161,0,0,Links,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,1,1,161,0,0.00621118,Members,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,2,2,161,0,0.00621118,MembersInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Messages,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,MutualFriends,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Payments,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,5,2,161,0.00621118,0,Photos,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Picture,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,1,1,161,0,0.01242236,Poke,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,4,4,161,0,0.01242236,PokeInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Posts,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,2,2,161,0,0,Settings,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Statuses,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Subscribedto,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Subscribers,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,0,1,161,0,0.00621118,Tabs,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,0,6,161,0,0.00621118,TabsInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,12,12,161,0,0.01242236,Tagged,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,1,1,161,0.01242236,0,Tags,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,1,161,0,0,Television,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,TelevisionInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Updates,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,Videos,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,9,9,161,0,0,CheckinTable,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,2,2,161,0.00621118,0,Coordinate,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,16,16,161,0.00621118,0,CommentTable,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,2,2,161,0.00621118,0,FriendTable,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,22,22,161,0,0.01242236,PhotoTable,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,3,161,0,0,Image,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,3,3,161,0.00621118,0,LikeInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,2,2,161,0.00621118,0,CommentInfo,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,5,5,161,0,0,StatusTable,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,5,0,1,2,161,0.031055901,0,CategorizedFacebookType,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,4,2,6,4,161,0.02484472,0.01242236,FacebookType,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,1,4,2,161,0.00621118,0.00621118,Metadata,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,53,26,161,0.01242236,0,Connections,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,49,0,2,2,161,0.304347826,0,NamedFacebookType,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,5,2,161,0,0,BatchHeader,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,12,8,161,0,0.00621118,BatchRequest,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,9,9,161,0,0,BatchRequestBuilder,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,6,3,161,0,0,BatchResponse,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,6,2,161,0,0,AccessToken,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,0,161,0,0,Arguments,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,7,161,0,0,FEED,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,1,161,0,0,COMMENTS,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,6,161,0,0,LINKS,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,2,161,0,0,ALBUMS,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,2,161,0,0,PHOTOS,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,4,161,0,0,CHECKIN,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,5,161,0,0,PHOTO_TAGS,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,6,2,161,0.01242236,0,BinaryAttachment,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,9,0,5,2,161,0.055900621,0,Parameter,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,9,12,7,161,0,0.055900621,BaseFacebookClient,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,1,161,0,0,DefaultLegacyFacebookExceptionMapper,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,4,10,5,161,0,0.02484472,Connection,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,2,161,0,0,ConnectionIterator,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,10,27,1,161,0,0.062111801,DefaultFacebookClient,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,0,161,0,0,Requestor,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,16,161,0,0,DefaultFacebookString,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,4,0,161,0,0.00621118,DefaultFacebookUtils,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,7,17,14,161,0,0.043478261,DefaultLegacyFacebookClient,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,9,6,161,0,0.01242236,DefaultWebRequestor,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,8,0,20,0,161,0.049689441,0,FacebookClient,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,8,0,161,0,0,LegacyFacebookClient,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,3,0,161,0.00621118,0,WebRequestor,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,3,2,161,0.01242236,0,Response,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,0,161,0,0,DefaultGraphFacebookExceptionMapper,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,1,161,0,0,FacebookException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,2,0,1,0,161,0.01242236,0,FacebookExceptionMapper,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,2,3,161,0,0,FacebookGraphException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,1,161,0,0,FacebookJsonMappingException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,2,161,0,0,FacebookNetworkException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,1,161,0,0,FacebookOAuthException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,0,1,161,0,0,FacebookQueryParseException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,2,3,161,0,0,FacebookResponseStatusException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,2,161,0,0,JsonException,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,4,5,161,0,0,DateUtils,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,2,7,1,161,0,0.01242236,ReflectionUtils,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,2,161,0,0,FieldWithAnnotation,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,3,0,2,2,161,0.01863354,0,ClassAnnotationCacheKey,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,9,2,161,0,0,StringUtils,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,1,6,1,161,0,0.00621118,BaseJsonMapper,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,6,6,1,161,0,0.037267081,DefaultJsonMapper,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,11,1,44,1,161,0.068322981,0.00621118,JsonArray,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,4,0,161,0.00621118,0,JsonMapper,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,1,0,1,0,161,0.00621118,0,JsonMappingErrorHandler,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,19,2,55,2,161,0.118012422,0.01242236,JsonObject,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,3,0,161,0,0,Null,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,0,161,0,0,JsonString,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,1,0,161,0,0,JsonStringer,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,14,4,161,0,0,JsonTokener,C:\Users\Ross\Desktop\stuf\fHalo\src,0
163,0,0,13,6,161,0,0,JsonWriter,C:\Users\Ross\Desktop\stuf\fHalo\src,0
